hotelid,roomamenities,roomtype 
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, Complimentary tea, Towels, Free bottled water, Ironing facilities, Laptop workspace, Carbon monoxide detector, Mosquito net,",Duplex Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, Complimentary tea, Towels, Free bottled water, Ironing facilities, Laptop workspace, Carbon monoxide detector, Mosquito net,",Duplex Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, Complimentary tea, Towels, Free bottled water, Ironing facilities, Laptop workspace, Carbon monoxide detector, Mosquito net,",Duplex Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, Complimentary tea, Towels, Free bottled water, Ironing facilities, Laptop workspace, Carbon monoxide detector, Mosquito net,",Duplex Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Additional toilet, Complimentary tea, Towels, Free bottled water, Ironing facilities, Laptop workspace, Carbon monoxide detector, Mosquito net,",Duplex Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Mini bar, Fire extinguisher, Toiletries, High chair, Free instant coffee, Hair dryer, Full kitchen, Separate dining area,",Queen Bed Room
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
162,"Free toiletries, Shower, Hand Towel, Bathroom, Bathroom phone, High Speed Wireless Internet (wifi), Additional bathroom, Video game console, Bathrobes, Smoke detector, Free bottled water, Separate dining area, Fan,",Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], High floor, Separate dining area, Washing machine, Satellite/cable channels, Free bottled water, Internet access – wireless,",Queen Bed Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], High floor, Separate dining area, Washing machine, Satellite/cable channels, Free bottled water, Internet access – wireless,",Queen Bed Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], High floor, Separate dining area, Washing machine, Satellite/cable channels, Free bottled water, Internet access – wireless,",Queen Bed Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], High floor, Separate dining area, Washing machine, Satellite/cable channels, Free bottled water, Internet access – wireless,",Queen Bed Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi [charges apply], High floor, Separate dining area, Washing machine, Satellite/cable channels, Free bottled water, Internet access – wireless,",Queen Bed Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Daily housekeeping, Soundproofing, Daily newspaper, Additional bathroom, Ironing facilities, Smoke detector, Laptop safe box, Carbon monoxide detector,",Twin Double Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Daily housekeeping, Soundproofing, Daily newspaper, Additional bathroom, Ironing facilities, Smoke detector, Laptop safe box, Carbon monoxide detector,",Twin Double Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Daily housekeeping, Soundproofing, Daily newspaper, Additional bathroom, Ironing facilities, Smoke detector, Laptop safe box, Carbon monoxide detector,",Twin Double Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Daily housekeeping, Soundproofing, Daily newspaper, Additional bathroom, Ironing facilities, Smoke detector, Laptop safe box, Carbon monoxide detector,",Twin Double Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Separate living room, Daily housekeeping, Soundproofing, Daily newspaper, Additional bathroom, Ironing facilities, Smoke detector, Laptop safe box, Carbon monoxide detector,",Twin Double Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Linens, Coffee/tea maker, Dishwasher, Slippers, Mini bar, Telephone, Clothes dryer, Seating area,",President Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Linens, Coffee/tea maker, Dishwasher, Slippers, Mini bar, Telephone, Clothes dryer, Seating area,",President Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Linens, Coffee/tea maker, Dishwasher, Slippers, Mini bar, Telephone, Clothes dryer, Seating area,",President Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Linens, Coffee/tea maker, Dishwasher, Slippers, Mini bar, Telephone, Clothes dryer, Seating area,",President Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, Linens, Coffee/tea maker, Dishwasher, Slippers, Mini bar, Telephone, Clothes dryer, Seating area,",President Suite
163,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, On-demand movies, Hot tub, Dishwasher, Additional toilet, Carbon monoxide detector, Full kitchen,",Duplex Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, On-demand movies, Hot tub, Dishwasher, Additional toilet, Carbon monoxide detector, Full kitchen,",Duplex Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, On-demand movies, Hot tub, Dishwasher, Additional toilet, Carbon monoxide detector, Full kitchen,",Duplex Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, On-demand movies, Hot tub, Dishwasher, Additional toilet, Carbon monoxide detector, Full kitchen,",Duplex Room
163,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, On-demand movies, Hot tub, Dishwasher, Additional toilet, Carbon monoxide detector, Full kitchen,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Toiletries, Extra long bed, Ironing facilities, Hair dryer, Shoeshine kit, Cleaning products,",Apartments
164,"Free toiletries, Shower, Hand Towel, Bathroom, Toiletries, Extra long bed, Ironing facilities, Hair dryer, Shoeshine kit, Cleaning products,",Apartments
164,"Free toiletries, Shower, Hand Towel, Bathroom, Toiletries, Extra long bed, Ironing facilities, Hair dryer, Shoeshine kit, Cleaning products,",Apartments
164,"Free toiletries, Shower, Hand Towel, Bathroom, Toiletries, Extra long bed, Ironing facilities, Hair dryer, Shoeshine kit, Cleaning products,",Apartments
164,"Free toiletries, Shower, Hand Towel, Bathroom, Toiletries, Extra long bed, Ironing facilities, Hair dryer, Shoeshine kit, Cleaning products,",Apartments
164,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Wardrobe or closet, Internet access – wireless, High Speed Wireless Internet (wifi), iPod docking station, Daily housekeeping, LCD / LED Television with Satellite Channels, Mini bar, Bathrobes,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Wardrobe or closet, Internet access – wireless, High Speed Wireless Internet (wifi), iPod docking station, Daily housekeeping, LCD / LED Television with Satellite Channels, Mini bar, Bathrobes,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Wardrobe or closet, Internet access – wireless, High Speed Wireless Internet (wifi), iPod docking station, Daily housekeeping, LCD / LED Television with Satellite Channels, Mini bar, Bathrobes,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Wardrobe or closet, Internet access – wireless, High Speed Wireless Internet (wifi), iPod docking station, Daily housekeeping, LCD / LED Television with Satellite Channels, Mini bar, Bathrobes,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Full kitchen, Wardrobe or closet, Internet access – wireless, High Speed Wireless Internet (wifi), iPod docking station, Daily housekeeping, LCD / LED Television with Satellite Channels, Mini bar, Bathrobes,",Duplex Room
164,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, In-room safe box, LCD / LED Television with Satellite Channels, Video game console, In-room tablet, Satellite/cable channels, Free instant coffee, Wake-up service, Additional toilet, Laptop workspace,",President Suite
164,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, In-room safe box, LCD / LED Television with Satellite Channels, Video game console, In-room tablet, Satellite/cable channels, Free instant coffee, Wake-up service, Additional toilet, Laptop workspace,",President Suite
164,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, In-room safe box, LCD / LED Television with Satellite Channels, Video game console, In-room tablet, Satellite/cable channels, Free instant coffee, Wake-up service, Additional toilet, Laptop workspace,",President Suite
164,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, In-room safe box, LCD / LED Television with Satellite Channels, Video game console, In-room tablet, Satellite/cable channels, Free instant coffee, Wake-up service, Additional toilet, Laptop workspace,",President Suite
164,"Free toiletries, Shower, Hand Towel, Bathroom, Whirlpool bathtub, In-room safe box, LCD / LED Television with Satellite Channels, Video game console, In-room tablet, Satellite/cable channels, Free instant coffee, Wake-up service, Additional toilet, Laptop workspace,",President Suite
165,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, Mirror, Carbon monoxide detector, Private entrance, Umbrella, Hair dryer, Desk, Video game console, Wooden/parqueted flooring,",Apartments
165,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, Mirror, Carbon monoxide detector, Private entrance, Umbrella, Hair dryer, Desk, Video game console, Wooden/parqueted flooring,",Apartments
165,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, Mirror, Carbon monoxide detector, Private entrance, Umbrella, Hair dryer, Desk, Video game console, Wooden/parqueted flooring,",Apartments
165,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, Mirror, Carbon monoxide detector, Private entrance, Umbrella, Hair dryer, Desk, Video game console, Wooden/parqueted flooring,",Apartments
165,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, Mirror, Carbon monoxide detector, Private entrance, Umbrella, Hair dryer, Desk, Video game console, Wooden/parqueted flooring,",Apartments
165,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Seating area, Umbrella, Heating, Free instant coffee, Sofa,",Twin Double Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Seating area, Umbrella, Heating, Free instant coffee, Sofa,",Twin Double Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Seating area, Umbrella, Heating, Free instant coffee, Sofa,",Twin Double Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Seating area, Umbrella, Heating, Free instant coffee, Sofa,",Twin Double Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Seating area, Umbrella, Heating, Free instant coffee, Sofa,",Twin Double Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, Soundproofing, On-demand movies, LCD / LED Television with Satellite Channels, Fireplace, Bathroom phone, Dart board, Humidifier, TV,",Triple Room
165,"Free toiletries, Shower, Hand Towel, Bathroom, TV, On-demand movies, Closet, Free bottled water, Fireplace, Toiletries,",Lanai
165,"Free toiletries, Shower, Hand Towel, Bathroom, TV, On-demand movies, Closet, Free bottled water, Fireplace, Toiletries,",Lanai
165,"Free toiletries, Shower, Hand Towel, Bathroom, TV, On-demand movies, Closet, Free bottled water, Fireplace, Toiletries,",Lanai
165,"Free toiletries, Shower, Hand Towel, Bathroom, TV, On-demand movies, Closet, Free bottled water, Fireplace, Toiletries,",Lanai
165,"Free toiletries, Shower, Hand Towel, Bathroom, TV, On-demand movies, Closet, Free bottled water, Fireplace, Toiletries,",Lanai
166,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi in public areas, Bathrobes, Daily housekeeping, Coffee/tea maker, Daily newspaper, Clothes rack, Washing machine, Blackout curtains, Wi-Fi [free],",Queen Bed Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi in public areas, Bathrobes, Daily housekeeping, Coffee/tea maker, Daily newspaper, Clothes rack, Washing machine, Blackout curtains, Wi-Fi [free],",Queen Bed Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi in public areas, Bathrobes, Daily housekeeping, Coffee/tea maker, Daily newspaper, Clothes rack, Washing machine, Blackout curtains, Wi-Fi [free],",Queen Bed Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi in public areas, Bathrobes, Daily housekeeping, Coffee/tea maker, Daily newspaper, Clothes rack, Washing machine, Blackout curtains, Wi-Fi [free],",Queen Bed Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Wi-Fi in public areas, Bathrobes, Daily housekeeping, Coffee/tea maker, Daily newspaper, Clothes rack, Washing machine, Blackout curtains, Wi-Fi [free],",Queen Bed Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Smoke detector, Locker, Separate dining area, Free welcome drink, Kitchen, Scale, Kitchenware,",Duplex Room
166,"Free toiletries, Shower, Hand Towel, Bathroom, Coffee/tea maker, iPod docking station, Separate living room, Shoeshine kit, Trouser press, Air purifier, Wooden/parqueted flooring, Bathroom phone, Wi-Fi in public areas,",Apartments
166,"Free toiletries, Shower, Hand Towel, Bathroom, Coffee/tea maker, iPod docking station, Separate living room, Shoeshine kit, Trouser press, Air purifier, Wooden/parqueted flooring, Bathroom phone, Wi-Fi in public areas,",Apartments
166,"Free toiletries, Shower, Hand Towel, Bathroom, Coffee/tea maker, iPod docking station, Separate living room, Shoeshine kit, Trouser press, Air purifier, Wooden/parqueted flooring, Bathroom phone, Wi-Fi in public areas,",Apartments
166,"Free toiletries, Shower, Hand Towel, Bathroom, Coffee/tea maker, iPod docking station, Separate living room, Shoeshine kit, Trouser press, Air purifier, Wooden/parqueted flooring, Bathroom phone, Wi-Fi in public areas,",Apartments
166,"Free toiletries, Shower, Hand Towel, Bathroom, Coffee/tea maker, iPod docking station, Separate living room, Shoeshine kit, Trouser press, Air purifier, Wooden/parqueted flooring, Bathroom phone, Wi-Fi in public areas,",Apartments
167,"Free toiletries, Shower, Hand Towel, Bathroom, Cleaning products, Separate dining area, Umbrella, Full kitchen, Telephone, DVD/CD player, Daily housekeeping, Heating, Alarm clock, Coffee/tea maker,",Hollywood Twin Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Cleaning products, Separate dining area, Umbrella, Full kitchen, Telephone, DVD/CD player, Daily housekeeping, Heating, Alarm clock, Coffee/tea maker,",Hollywood Twin Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Cleaning products, Separate dining area, Umbrella, Full kitchen, Telephone, DVD/CD player, Daily housekeeping, Heating, Alarm clock, Coffee/tea maker,",Hollywood Twin Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Cleaning products, Separate dining area, Umbrella, Full kitchen, Telephone, DVD/CD player, Daily housekeeping, Heating, Alarm clock, Coffee/tea maker,",Hollywood Twin Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Cleaning products, Separate dining area, Umbrella, Full kitchen, Telephone, DVD/CD player, Daily housekeeping, Heating, Alarm clock, Coffee/tea maker,",Hollywood Twin Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, Refrigerator, Free welcome drink, Fire extinguisher, Fireplace, Free instant coffee, Heating, Separate living room, Closet,",President Suite
167,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, Refrigerator, Free welcome drink, Fire extinguisher, Fireplace, Free instant coffee, Heating, Separate living room, Closet,",President Suite
167,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, Refrigerator, Free welcome drink, Fire extinguisher, Fireplace, Free instant coffee, Heating, Separate living room, Closet,",President Suite
167,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, Refrigerator, Free welcome drink, Fire extinguisher, Fireplace, Free instant coffee, Heating, Separate living room, Closet,",President Suite
167,"Free toiletries, Shower, Hand Towel, Bathroom, Carbon monoxide detector, Refrigerator, Free welcome drink, Fire extinguisher, Fireplace, Free instant coffee, Heating, Separate living room, Closet,",President Suite
167,"Free toiletries, Shower, Hand Towel, Bathroom, Hair dryer, Wake-up service, Mini bar, Complimentary tea, Washing machine, Dart board,",Quad Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Hair dryer, Wake-up service, Mini bar, Complimentary tea, Washing machine, Dart board,",Quad Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Hair dryer, Wake-up service, Mini bar, Complimentary tea, Washing machine, Dart board,",Quad Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Hair dryer, Wake-up service, Mini bar, Complimentary tea, Washing machine, Dart board,",Quad Room
167,"Free toiletries, Shower, Hand Towel, Bathroom, Hair dryer, Wake-up service, Mini bar, Complimentary tea, Washing machine, Dart board,",Quad Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wi-Fi in public areas, Clothes dryer, Wooden/parqueted flooring, Kitchen, Extra long bed,",Lanai
168,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wi-Fi in public areas, Clothes dryer, Wooden/parqueted flooring, Kitchen, Extra long bed,",Lanai
168,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wi-Fi in public areas, Clothes dryer, Wooden/parqueted flooring, Kitchen, Extra long bed,",Lanai
168,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wi-Fi in public areas, Clothes dryer, Wooden/parqueted flooring, Kitchen, Extra long bed,",Lanai
168,"Free toiletries, Shower, Hand Towel, Bathroom, Carpeting, Wi-Fi in public areas, Clothes dryer, Wooden/parqueted flooring, Kitchen, Extra long bed,",Lanai
168,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Closet, High floor, Mirror, Desk, Satellite/cable channels, Clothes rack, Hot tub,",King Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Closet, High floor, Mirror, Desk, Satellite/cable channels, Clothes rack, Hot tub,",King Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Closet, High floor, Mirror, Desk, Satellite/cable channels, Clothes rack, Hot tub,",King Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Closet, High floor, Mirror, Desk, Satellite/cable channels, Clothes rack, Hot tub,",King Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Daily newspaper, Closet, High floor, Mirror, Desk, Satellite/cable channels, Clothes rack, Hot tub,",King Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Air conditioning, Wi-Fi in public areas, In-room tablet, Seating area, Washing machine, Scale,",Twin Double Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Air conditioning, Wi-Fi in public areas, In-room tablet, Seating area, Washing machine, Scale,",Twin Double Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Air conditioning, Wi-Fi in public areas, In-room tablet, Seating area, Washing machine, Scale,",Twin Double Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Air conditioning, Wi-Fi in public areas, In-room tablet, Seating area, Washing machine, Scale,",Twin Double Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Air conditioning, Wi-Fi in public areas, In-room tablet, Seating area, Washing machine, Scale,",Twin Double Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
168,"Free toiletries, Shower, Hand Towel, Bathroom, Refrigerator, DVD/CD player, Hair dryer, Private entrance, Additional toilet, Smoke detector, High Speed Wireless Internet (wifi), Coffee/tea maker, On-demand movies,",Queen Bed Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Dishwasher, Ironing facilities, Shoeshine kit, Refrigerator, Fire extinguisher, Hot tub, Scale,",Hollywood Twin Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Dishwasher, Ironing facilities, Shoeshine kit, Refrigerator, Fire extinguisher, Hot tub, Scale,",Hollywood Twin Room
169,"Free toiletries, Shower, Hand Towel, Bathroom, Dishwasher, Ironing facilities, Shoeshine kit, Refrigerator, Fire extinguisher, Hot tub, Scale,",Hollywood Twin Room
